Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
A,Morn,1,57.9,,A,Noon,1,76.76,,A,Afternoon,1,80.1,,A,Morn,2,44.2327434,,A,Noon,2,64.442,,A,Afternoon,2,67.7509804,,A,Morn,3,47.472549,,A,Noon,3,65.7807692,,A,Afternoon,3,82.85,,A,Morn,4,45.6098039,,A,Noon,4,70.1826923,,A,Afternoon,4,64.0946429,,B,Morn,1,84.1785714,,B,Noon,1,70.554717,,B,Afternoon,1,71.7907407,,B,Morn,2,57.1235294,,B,Noon,2,65.96,,B,Afternoon,2,66.5283019,,B,Morn,3,61.2055556,,B,Noon,3,62.1773585,,B,Afternoon,3,55.6423077,,B,Morn,4,71.96,,B,Noon,4,81.6309091,,B,Afternoon,4,65.7301887,,C,Morn,1,44.5653846,,C,Noon,1,69.2921569,,C,Afternoon,1,59.8365385,,C,Morn,2,35.9122449,,C,Noon,2,60.6333333,,C,Afternoon,2,54.8352941,,C,Morn,3,32.4672727,,C,Noon,3,52.9230769,,C,Afternoon,3,50.3788462,,C,Morn,4,38.1519231,,C,Noon,4,43.9403846,,C,Afternoon,4,31.9153846
A,Morn,1,60.1,,A,Noon,1,76.76,,A,Afternoon,1,76.5,,A,Morn,2,44.4849558,,A,Noon,2,62.368,,A,Afternoon,2,63.9607843,,A,Morn,3,51.0058824,,A,Noon,3,66.9942308,,A,Afternoon,3,82.2185185,,A,Morn,4,50.4568628,,A,Noon,4,67.7615385,,A,Afternoon,4,65.5196429,,B,Morn,1,76.4357143,,B,Noon,1,71.1811321,,B,Afternoon,1,71.4407407,,B,Morn,2,52.3411765,,B,Noon,2,67.0090909,,B,Afternoon,2,68.7433962,,B,Morn,3,64.2351852,,B,Noon,3,63.9698113,,B,Afternoon,3,58.6826923,,B,Morn,4,76.8927273,,B,Noon,4,73.5163636,,B,Afternoon,4,65.9018868,,C,Morn,1,48.4923077,,C,Noon,1,69.545098,,C,Afternoon,1,59.6173077,,C,Morn,2,37.7510204,,C,Noon,2,59.1907407,,C,Afternoon,2,56.5470588,,C,Morn,3,35.2145455,,C,Noon,3,52.6865385,,C,Afternoon,3,48.1057692,,C,Morn,4,38.3269231,,C,Noon,4,41.9980769,,C,Afternoon,4,30.3230769
A,Morn,1,58.88,,A,Noon,1,76.76,,A,Afternoon,1,77,,A,Morn,2,46.1646018,,A,Noon,2,61.68,,A,Afternoon,2,63.5941177,,A,Morn,3,47.3,,A,Noon,3,65.775,,A,Afternoon,3,83.3611111,,A,Morn,4,49.1529412,,A,Noon,4,65.2615385,,A,Afternoon,4,63.3232143,,B,Morn,1,74.4946429,,B,Noon,1,69.7358491,,B,Afternoon,1,70.0037037,,B,Morn,2,59.6529412,,B,Noon,2,67.5163636,,B,Afternoon,2,67.9509434,,B,Morn,3,60.6814815,,B,Noon,3,65.1773585,,B,Afternoon,3,58.075,,B,Morn,4,77.8890909,,B,Noon,4,83.2272727,,B,Afternoon,4,65.7641509,,C,Morn,1,46.5346154,,C,Noon,1,67.2372549,,C,Afternoon,1,61.0057692,,C,Morn,2,36.9591837,,C,Noon,2,60.2981482,,C,Afternoon,2,55.4470588,,C,Morn,3,37.4709091,,C,Noon,3,51.4519231,,C,Afternoon,3,43.6365385,,C,Morn,4,38.1711539,,C,Noon,4,38.2153846,,C,Afternoon,4,32.1653846
A,Morn,1,62.02,,A,Noon,1,76.76,,A,Afternoon,1,76.6,,A,Morn,2,46.9946903,,A,Noon,2,65.298,,A,Afternoon,2,64.9137255,,A,Morn,3,41.7901961,,A,Noon,3,68.4,,A,Afternoon,3,82.8351852,,A,Morn,4,51.1176471,,A,Noon,4,67.0115385,,A,Afternoon,4,62.8071429,,B,Morn,1,77.9857143,,B,Noon,1,74.4490566,,B,Afternoon,1,68.9907407,,B,Morn,2,58.8901961,,B,Noon,2,64.8236364,,B,Afternoon,2,68.4830189,,B,Morn,3,62.8462963,,B,Noon,3,63.3943396,,B,Afternoon,3,60.0211539,,B,Morn,4,76.6745455,,B,Noon,4,84.1363636,,B,Afternoon,4,65.6754717,,C,Morn,1,47.7846154,,C,Noon,1,68.7960784,,C,Afternoon,1,59.7,,C,Morn,2,36.9877551,,C,Noon,2,57.4111111,,C,Afternoon,2,55.4941177,,C,Morn,3,34.8781818,,C,Noon,3,53.2480769,,C,Afternoon,3,44.4923077,,C,Morn,4,37.6538462,,C,Noon,4,38.2769231,,C,Afternoon,4,32.1192308
A,Morn,1,59.38,,A,Noon,1,76.76,,A,Afternoon,1,73.2,,A,Morn,2,48.5159292,,A,Noon,2,65.238,,A,Afternoon,2,58.5745098,,A,Morn,3,40.7941177,,A,Noon,3,67.5346154,,A,Afternoon,3,85.2296296,,A,Morn,4,50.1333333,,A,Noon,4,66.175,,A,Afternoon,4,64.1017857,,B,Morn,1,79.2196429,,B,Noon,1,72.9735849,,B,Afternoon,1,62.5833333,,B,Morn,2,57.4392157,,B,Noon,2,68.0036364,,B,Afternoon,2,70.6188679,,B,Morn,3,64.9777778,,B,Noon,3,61.6075472,,B,Afternoon,3,61.4653846,,B,Morn,4,77.1,,B,Noon,4,71.2018182,,B,Afternoon,4,64.5264151,,C,Morn,1,46.6192308,,C,Noon,1,69.3333333,,C,Afternoon,1,57.5942308,,C,Morn,2,38.0142857,,C,Noon,2,61.0333333,,C,Afternoon,2,55.1058824,,C,Morn,3,35.46,,C,Noon,3,49.0365385,,C,Afternoon,3,44.3461539,,C,Morn,4,37.6153846,,C,Noon,4,38.3884615,,C,Afternoon,4,34.1384615
A,Morn,1,58.68,,A,Noon,1,76.76,,A,Afternoon,1,72.8,,A,Morn,2,50.8884956,,A,Noon,2,66.366,,A,Afternoon,2,60.3215686,,A,Morn,3,37.7313726,,A,Noon,3,68.5038462,,A,Afternoon,3,84.6796296,,A,Morn,4,48.9235294,,A,Noon,4,69.0230769,,A,Afternoon,4,59.2642857,,B,Morn,1,77.9410714,,B,Noon,1,69.0207547,,B,Afternoon,1,62.6203704,,B,Morn,2,55.5960784,,B,Noon,2,64.1963636,,B,Afternoon,2,68.1698113,,B,Morn,3,66.2333333,,B,Noon,3,61.6792453,,B,Afternoon,3,57.5326923,,B,Morn,4,74.9509091,,B,Noon,4,75.3381818,,B,Afternoon,4,65.5603774,,C,Morn,1,49.2365385,,C,Noon,1,67.6156863,,C,Afternoon,1,54.5711539,,C,Morn,2,38.2510204,,C,Noon,2,58.0222222,,C,Afternoon,2,56.3470588,,C,Morn,3,35.4254546,,C,Noon,3,49.9480769,,C,Afternoon,3,45.1384615,,C,Morn,4,40.7153846,,C,Noon,4,41.3692308,,C,Afternoon,4,36.7519231
A,Morn,1,60.3,,A,Noon,1,76.76,,A,Afternoon,1,72.9,,A,Morn,2,50.5230089,,A,Noon,2,65.416,,A,Afternoon,2,61.0137255,,A,Morn,3,40.0470588,,A,Noon,3,69.9057692,,A,Afternoon,3,84.7148148,,A,Morn,4,48.0019608,,A,Noon,4,68.9653846,,A,Afternoon,4,59.2339286,,B,Morn,1,77.6589286,,B,Noon,1,70.4981132,,B,Afternoon,1,62.9203704,,B,Morn,2,56.7156863,,B,Noon,2,70.4636364,,B,Afternoon,2,68.7811321,,B,Morn,3,58.9666667,,B,Noon,3,63.4735849,,B,Afternoon,3,59.3384615,,B,Morn,4,74.7672727,,B,Noon,4,79.0345455,,B,Afternoon,4,66.3471698,,C,Morn,1,48.45,,C,Noon,1,68.2019608,,C,Afternoon,1,55.1653846,,C,Morn,2,36.8489796,,C,Noon,2,59.4537037,,C,Afternoon,2,58.6588235,,C,Morn,3,38.8472727,,C,Noon,3,50.7211539,,C,Afternoon,3,48.5153846,,C,Morn,4,35.8192308,,C,Noon,4,41.4865385,,C,Afternoon,4,32.9673077
A,Morn,1,60.86,,A,Noon,1,76.76,,A,Afternoon,1,71.8,,A,Morn,2,48.7017699,,A,Noon,2,64.686,,A,Afternoon,2,61.5705882,,A,Morn,3,42.4568628,,A,Noon,3,69.3538462,,A,Afternoon,3,85.5055556,,A,Morn,4,50.7764706,,A,Noon,4,77.8269231,,A,Afternoon,4,59.625,,B,Morn,1,81.8071429,,B,Noon,1,72.0377359,,B,Afternoon,1,62.7425926,,B,Morn,2,56.9,,B,Noon,2,64.8036364,,B,Afternoon,2,68.245283,,B,Morn,3,64.4611111,,B,Noon,3,68.390566,,B,Afternoon,3,58.3461539,,B,Morn,4,71.9054546,,B,Noon,4,78.5327273,,B,Afternoon,4,65.8188679,,C,Morn,1,45.7480769,,C,Noon,1,70.1803922,,C,Afternoon,1,61.2615385,,C,Morn,2,36.7489796,,C,Noon,2,60.1203704,,C,Afternoon,2,57.1411765,,C,Morn,3,35.7145455,,C,Noon,3,50.2461539,,C,Afternoon,3,46.2903846,,C,Morn,4,39.95,,C,Noon,4,41.6,,C,Afternoon,4,30.2634615
A,Morn,1,60.36,,A,Noon,1,76.76,,A,Afternoon,1,73.5,,A,Morn,2,48.2920354,,A,Noon,2,65.61,,A,Afternoon,2,63.372549,,A,Morn,3,50.5509804,,A,Noon,3,68.6423077,,A,Afternoon,3,84.2574074,,A,Morn,4,50.8647059,,A,Noon,4,77.5326923,,A,Afternoon,4,60.9375,,B,Morn,1,81.0357143,,B,Noon,1,71.6735849,,B,Afternoon,1,62.5703704,,B,Morn,2,58.5098039,,B,Noon,2,64.9509091,,B,Afternoon,2,69.2811321,,B,Morn,3,63.8185185,,B,Noon,3,67.2056604,,B,Afternoon,3,59.2653846,,B,Morn,4,69.0309091,,B,Noon,4,78.0945455,,B,Afternoon,4,66.8886793,,C,Morn,1,48.0461539,,C,Noon,1,68.6176471,,C,Afternoon,1,58.1634615,,C,Morn,2,37.977551,,C,Noon,2,59.762963,,C,Afternoon,2,54.2529412,,C,Morn,3,40.1927273,,C,Noon,3,50.5076923,,C,Afternoon,3,47.3192308,,C,Morn,4,39.7153846,,C,Noon,4,41.3711539,,C,Afternoon,4,31.0076923
A,Morn,1,61.2,,A,Noon,1,76.76,,A,Afternoon,1,71.5,,A,Morn,2,50.7168142,,A,Noon,2,66.184,,A,Afternoon,2,64.5156863,,A,Morn,3,44.1333333,,A,Noon,3,67.0673077,,A,Afternoon,3,82.087037,,A,Morn,4,49.5568628,,A,Noon,4,72.1942308,,A,Afternoon,4,59.3767857,,B,Morn,1,78.8607143,,B,Noon,1,70.0471698,,B,Afternoon,1,64.3240741,,B,Morn,2,56.6862745,,B,Noon,2,68.7036364,,B,Afternoon,2,69.2396226,,B,Morn,3,63.4481482,,B,Noon,3,64.8169811,,B,Afternoon,3,58.9076923,,B,Morn,4,74.0763636,,B,Noon,4,68.2163636,,B,Afternoon,4,66.0056604,,C,Morn,1,50.5480769,,C,Noon,1,70.7,,C,Afternoon,1,57.3288462,,C,Morn,2,36.9102041,,C,Noon,2,60.587037,,C,Afternoon,2,56.4058824,,C,Morn,3,37.3709091,,C,Noon,3,52.2711539,,C,Afternoon,3,47.2615385,,C,Morn,4,37.6269231,,C,Noon,4,41.7,,C,Afternoon,4,32.6134615
A,Morn,1,62.14,,A,Noon,1,76.76,,A,Afternoon,1,72,,A,Morn,2,50.5309735,,A,Noon,2,64.736,,A,Afternoon,2,63.7627451,,A,Morn,3,41.6,,A,Noon,3,72.2096154,,A,Afternoon,3,81.9555556,,A,Morn,4,49.8058824,,A,Noon,4,73.4173077,,A,Afternoon,4,59.0428571,,B,Morn,1,77.4571429,,B,Noon,1,75.9396226,,B,Afternoon,1,63.2444444,,B,Morn,2,56.8490196,,B,Noon,2,67.0709091,,B,Afternoon,2,69.3358491,,B,Morn,3,61.3777778,,B,Noon,3,62.1698113,,B,Afternoon,3,57.7115385,,B,Morn,4,76.3690909,,B,Noon,4,69.8890909,,B,Afternoon,4,65.9792453,,C,Morn,1,46.0730769,,C,Noon,1,69.7607843,,C,Afternoon,1,55.7788462,,C,Morn,2,37.9979592,,C,Noon,2,60.0759259,,C,Afternoon,2,54.7313726,,C,Morn,3,33.6072727,,C,Noon,3,51.1403846,,C,Afternoon,3,47.6403846,,C,Morn,4,39.1057692,,C,Noon,4,41.25,,C,Afternoon,4,31.8192308
A,Morn,1,57.18,,A,Noon,1,76.76,,A,Afternoon,1,68.2,,A,Morn,2,52.6017699,,A,Noon,2,61.25,,A,Afternoon,2,70.9803922,,A,Morn,3,48.7705882,,A,Noon,3,71.7326923,,A,Afternoon,3,75.4962963,,A,Morn,4,49.972549,,A,Noon,4,72.9019231,,A,Afternoon,4,59.4839286,,B,Morn,1,78.4,,B,Noon,1,70.3301887,,B,Afternoon,1,64.0925926,,B,Morn,2,55.9686275,,B,Noon,2,65.8272727,,B,Afternoon,2,69.154717,,B,Morn,3,65.0537037,,B,Noon,3,59.6792453,,B,Afternoon,3,57.0942308,,B,Morn,4,73.2218182,,B,Noon,4,82.8145455,,B,Afternoon,4,66.5792453,,C,Morn,1,49.0326923,,C,Noon,1,66.9901961,,C,Afternoon,1,57.9019231,,C,Morn,2,37.5285714,,C,Noon,2,56.2425926,,C,Afternoon,2,53.9431373,,C,Morn,3,33.1345455,,C,Noon,3,52.0865385,,C,Afternoon,3,47.0826923,,C,Morn,4,37.5846154,,C,Noon,4,40.4596154,,C,Afternoon,4,32.3807692
A,Morn,1,56.72,,A,Noon,1,76.76,,A,Afternoon,1,69.35,,A,Morn,2,48.4566372,,A,Noon,2,61.47,,A,Afternoon,2,64.4705882,,A,Morn,3,46.6137255,,A,Noon,3,69.4846154,,A,Afternoon,3,73.5240741,,A,Morn,4,45.3745098,,A,Noon,4,72.7403846,,A,Afternoon,4,57.7464286,,B,Morn,1,81.7482143,,B,Noon,1,73.5735849,,B,Afternoon,1,64.2925926,,B,Morn,2,56.172549,,B,Noon,2,67.3854546,,B,Afternoon,2,67.9150943,,B,Morn,3,60.3,,B,Noon,3,59.3188679,,B,Afternoon,3,57.0365385,,B,Morn,4,76.6818182,,B,Noon,4,82.3545455,,B,Afternoon,4,67.2169811,,C,Morn,1,52.2192308,,C,Noon,1,67.3901961,,C,Afternoon,1,55.0346154,,C,Morn,2,35.6693878,,C,Noon,2,55.6462963,,C,Afternoon,2,54.8921569,,C,Morn,3,32.84,,C,Noon,3,52.9403846,,C,Afternoon,3,49.0423077,,C,Morn,4,40.2942308,,C,Noon,4,41.2134615,,C,Afternoon,4,29.7173077
A,Morn,1,56,,A,Noon,1,76.76,,A,Afternoon,1,72.75,,A,Morn,2,48.1442478,,A,Noon,2,62.494,,A,Afternoon,2,65.3823529,,A,Morn,3,44.7882353,,A,Noon,3,67.8365385,,A,Afternoon,3,72.5962963,,A,Morn,4,48.4490196,,A,Noon,4,72.0403846,,A,Afternoon,4,60.4321429,,B,Morn,1,83.5428571,,B,Noon,1,74.7660377,,B,Afternoon,1,63.8574074,,B,Morn,2,56.7941177,,B,Noon,2,60.8218182,,B,Afternoon,2,66.5113208,,B,Morn,3,64.1796296,,B,Noon,3,57.9867925,,B,Afternoon,3,60.9423077,,B,Morn,4,76.7709091,,B,Noon,4,82.3454546,,B,Afternoon,4,67.2981132,,C,Morn,1,45.9711539,,C,Noon,1,69.6411765,,C,Afternoon,1,59.6730769,,C,Morn,2,36.1959184,,C,Noon,2,61.0092593,,C,Afternoon,2,54.7705882,,C,Morn,3,32.7927273,,C,Noon,3,51.4057692,,C,Afternoon,3,45.5288462,,C,Morn,4,36.2211539,,C,Noon,4,40.7365385,,C,Afternoon,4,35.0653846
A,Morn,1,59.34,,A,Noon,1,76.76,,A,Afternoon,1,72.8,,A,Morn,2,50.7336283,,A,Noon,2,60.156,,A,Afternoon,2,69.5,,A,Morn,3,52.2509804,,A,Noon,3,69.8288462,,A,Afternoon,3,75.0296296,,A,Morn,4,49.2784314,,A,Noon,4,72.7134615,,A,Afternoon,4,58.7071429,,B,Morn,1,84.4357143,,B,Noon,1,73.4396226,,B,Afternoon,1,64.9296296,,B,Morn,2,56.9980392,,B,Noon,2,62.6963636,,B,Afternoon,2,67.9716981,,B,Morn,3,67.0407407,,B,Noon,3,60.3509434,,B,Afternoon,3,63.4807692,,B,Morn,4,76.18,,B,Noon,4,76.28,,B,Afternoon,4,68.2377359,,C,Morn,1,48.5269231,,C,Noon,1,69.2901961,,C,Afternoon,1,54.5596154,,C,Morn,2,36.5591837,,C,Noon,2,60.5685185,,C,Afternoon,2,54.0078431,,C,Morn,3,41.4945455,,C,Noon,3,48.8480769,,C,Afternoon,3,44.5903846,,C,Morn,4,36.7057692,,C,Noon,4,40.4480769,,C,Afternoon,4,30.1211539
A,Morn,1,56.12,,A,Noon,1,76.76,,A,Afternoon,1,70.55,,A,Morn,2,49.8185841,,A,Noon,2,57.734,,A,Afternoon,2,78.0078431,,A,Morn,3,57.8176471,,A,Noon,3,67.075,,A,Afternoon,3,77.0388889,,A,Morn,4,47.7117647,,A,Noon,4,73.775,,A,Afternoon,4,58.1785714,,B,Morn,1,81.4428571,,B,Noon,1,71.8622642,,B,Afternoon,1,64.4425926,,B,Morn,2,57.4627451,,B,Noon,2,60.4581818,,B,Afternoon,2,71.9433962,,B,Morn,3,66.4277778,,B,Noon,3,59.2264151,,B,Afternoon,3,62.1576923,,B,Morn,4,78.5945455,,B,Noon,4,76.9872727,,B,Afternoon,4,67.3,,C,Morn,1,47.9653846,,C,Noon,1,68.8,,C,Afternoon,1,57.3557692,,C,Morn,2,35.5204082,,C,Noon,2,59.1,,C,Afternoon,2,54.5568628,,C,Morn,3,35.5509091,,C,Noon,3,49.8923077,,C,Afternoon,3,44.9846154,,C,Morn,4,39.1442308,,C,Noon,4,40.3038462,,C,Afternoon,4,35.4807692
A,Morn,1,59.22,,A,Noon,1,76.76,,A,Afternoon,1,70,,A,Morn,2,48.1743363,,A,Noon,2,59.676,,A,Afternoon,2,77.6372549,,A,Morn,3,60.2843137,,A,Noon,3,70.6807692,,A,Afternoon,3,75.3518519,,A,Morn,4,52.0372549,,A,Noon,4,70.6673077,,A,Afternoon,4,58.6178571,,B,Morn,1,83.1464286,,B,Noon,1,75.0528302,,B,Afternoon,1,63.6296296,,B,Morn,2,56.9784314,,B,Noon,2,64.7,,B,Afternoon,2,68.6188679,,B,Morn,3,67.1018519,,B,Noon,3,60.5603774,,B,Afternoon,3,60.6,,B,Morn,4,76.1890909,,B,Noon,4,79.4545455,,B,Afternoon,4,66.2245283,,C,Morn,1,49.95,,C,Noon,1,68.0352941,,C,Afternoon,1,57.8942308,,C,Morn,2,35.9428571,,C,Noon,2,59.2111111,,C,Afternoon,2,55.3607843,,C,Morn,3,34.6072727,,C,Noon,3,51.3173077,,C,Afternoon,3,43.5288462,,C,Morn,4,42.2846154,,C,Noon,4,41.1942308,,C,Afternoon,4,30.7403846
A,Morn,1,57.86,,A,Noon,1,76.76,,A,Afternoon,1,70.6,,A,Morn,2,49.6026549,,A,Noon,2,60.166,,A,Afternoon,2,67.1705882,,A,Morn,3,52.7980392,,A,Noon,3,74.0865385,,A,Afternoon,3,75.6296296,,A,Morn,4,49.7803922,,A,Noon,4,66.5980769,,A,Afternoon,4,61.0053571,,B,Morn,1,81.0428571,,B,Noon,1,70.6943396,,B,Afternoon,1,63.1888889,,B,Morn,2,57.2607843,,B,Noon,2,65.36,,B,Afternoon,2,68.8132076,,B,Morn,3,63.2240741,,B,Noon,3,61.1754717,,B,Afternoon,3,60.0288462,,B,Morn,4,80.9272727,,B,Noon,4,87.9745455,,B,Afternoon,4,67.2528302,,C,Morn,1,47.0326923,,C,Noon,1,69.1058824,,C,Afternoon,1,55.8692308,,C,Morn,2,37.7265306,,C,Noon,2,61.0851852,,C,Afternoon,2,55.7960784,,C,Morn,3,35.1818182,,C,Noon,3,50.6038462,,C,Afternoon,3,51.3019231,,C,Morn,4,41.7711539,,C,Noon,4,41.7826923,,C,Afternoon,4,31.9519231
A,Morn,1,57.98,,A,Noon,1,76.76,,A,Afternoon,1,68.55,,A,Morn,2,51.1831858,,A,Noon,2,60.046,,A,Afternoon,2,65.8352941,,A,Morn,3,52.772549,,A,Noon,3,74.0076923,,A,Afternoon,3,75.8759259,,A,Morn,4,46.5294118,,A,Noon,4,69.9384615,,A,Afternoon,4,64.2017857,,B,Morn,1,77.3607143,,B,Noon,1,70.0735849,,B,Afternoon,1,63.0555556,,B,Morn,2,56.4470588,,B,Noon,2,64.5290909,,B,Afternoon,2,65.8754717,,B,Morn,3,61.6240741,,B,Noon,3,59.1358491,,B,Afternoon,3,58.1403846,,B,Morn,4,80.5581818,,B,Noon,4,78.2109091,,B,Afternoon,4,68.2528302,,C,Morn,1,46.2826923,,C,Noon,1,66.7372549,,C,Afternoon,1,57.9557692,,C,Morn,2,41.1346939,,C,Noon,2,64.2333333,,C,Afternoon,2,55.754902,,C,Morn,3,38.8618182,,C,Noon,3,51.2346154,,C,Afternoon,3,45.5211539,,C,Morn,4,37.4711539,,C,Noon,4,41.3173077,,C,Afternoon,4,27.7326923
A,Morn,1,59.02,,A,Noon,1,76.76,,A,Afternoon,1,68.8,,A,Morn,2,50.6707965,,A,Noon,2,62.412,,A,Afternoon,2,66.0745098,,A,Morn,3,50.8019608,,A,Noon,3,68.5288462,,A,Afternoon,3,75.2240741,,A,Morn,4,50.6627451,,A,Noon,4,70.6788462,,A,Afternoon,4,64.4464286,,B,Morn,1,79.4642857,,B,Noon,1,71.6962264,,B,Afternoon,1,63.1907407,,B,Morn,2,57.454902,,B,Noon,2,66.7345455,,B,Afternoon,2,64.1660377,,B,Morn,3,63.7388889,,B,Noon,3,60.090566,,B,Afternoon,3,56.5653846,,B,Morn,4,79.9127273,,B,Noon,4,79.5763636,,B,Afternoon,4,70.3150943,,C,Morn,1,46.0480769,,C,Noon,1,67.2745098,,C,Afternoon,1,55.7826923,,C,Morn,2,37.5571429,,C,Noon,2,63.587037,,C,Afternoon,2,54.3803922,,C,Morn,3,35.8563636,,C,Noon,3,54.0461539,,C,Afternoon,3,47.6365385,,C,Morn,4,38.7653846,,C,Noon,4,40.925,,C,Afternoon,4,32.875
A,Morn,1,56.36,,A,Noon,1,76.76,,A,Afternoon,1,71.5,,A,Morn,2,49.2823009,,A,Noon,2,61.614,,A,Afternoon,2,65.7019608,,A,Morn,3,48.9843137,,A,Noon,3,69.8365385,,A,Afternoon,3,76.4907407,,A,Morn,4,57.8039216,,A,Noon,4,69.5730769,,A,Afternoon,4,62.4089286,,B,Morn,1,80.6089286,,B,Noon,1,70.6075472,,B,Afternoon,1,63.1111111,,B,Morn,2,58.5019608,,B,Noon,2,69.5963636,,B,Afternoon,2,63.8188679,,B,Morn,3,65.8462963,,B,Noon,3,60.8132076,,B,Afternoon,3,58.3596154,,B,Morn,4,78.4218182,,B,Noon,4,79.1963636,,B,Afternoon,4,70.4735849,,C,Morn,1,46.4423077,,C,Noon,1,67.4705882,,C,Afternoon,1,57.0288462,,C,Morn,2,37.3163265,,C,Noon,2,58.5018519,,C,Afternoon,2,56.2686275,,C,Morn,3,36.2218182,,C,Noon,3,51.2423077,,C,Afternoon,3,40.1923077,,C,Morn,4,46.8807692,,C,Noon,4,41.5269231,,C,Afternoon,4,33.1096154
A,Morn,1,56.64,,A,Noon,1,76.76,,A,Afternoon,1,72.45,,A,Morn,2,58.9380531,,A,Noon,2,62.534,,A,Afternoon,2,70.6352941,,A,Morn,3,57.1137255,,A,Noon,3,64.9153846,,A,Afternoon,3,75.9425926,,A,Morn,4,55.4941177,,A,Noon,4,67.5423077,,A,Afternoon,4,62.3482143,,B,Morn,1,78.8517857,,B,Noon,1,72.8018868,,B,Afternoon,1,62.5814815,,B,Morn,2,56.9411765,,B,Noon,2,66.7909091,,B,Afternoon,2,64.7113208,,B,Morn,3,63.5277778,,B,Noon,3,59.2698113,,B,Afternoon,3,58.1942308,,B,Morn,4,80.3672727,,B,Noon,4,64.9618182,,B,Afternoon,4,69.490566,,C,Morn,1,44.6730769,,C,Noon,1,67.3647059,,C,Afternoon,1,57.1403846,,C,Morn,2,38.4122449,,C,Noon,2,56.8611111,,C,Afternoon,2,55.9196078,,C,Morn,3,36.3636364,,C,Noon,3,52.1596154,,C,Afternoon,3,41.4307692,,C,Morn,4,35.6211539,,C,Noon,4,41.7653846,,C,Afternoon,4,36.4923077
A,Morn,1,58.12,,A,Noon,1,76.76,,A,Afternoon,1,75.4,,A,Morn,2,58.6353982,,A,Noon,2,63.942,,A,Afternoon,2,69.3235294,,A,Morn,3,53.7509804,,A,Noon,3,69.7980769,,A,Afternoon,3,74.2944444,,A,Morn,4,51.8196078,,A,Noon,4,68.6076923,,A,Afternoon,4,61.1910714,,B,Morn,1,80.0160714,,B,Noon,1,76.6283019,,B,Afternoon,1,63.6759259,,B,Morn,2,57.1607843,,B,Noon,2,62.0890909,,B,Afternoon,2,64.2471698,,B,Morn,3,63.1851852,,B,Noon,3,58.9603774,,B,Afternoon,3,64.4788462,,B,Morn,4,79.5054546,,B,Noon,4,77.4072727,,B,Afternoon,4,71.990566,,C,Morn,1,46.4038462,,C,Noon,1,67.6,,C,Afternoon,1,54.9615385,,C,Morn,2,40.3510204,,C,Noon,2,59.7851852,,C,Afternoon,2,57.0901961,,C,Morn,3,34.6890909,,C,Noon,3,52.5576923,,C,Afternoon,3,46.8192308,,C,Morn,4,38.5923077,,C,Noon,4,41.0346154,,C,Afternoon,4,32.25
