Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level
Art,Morning,Tue,58.9636,,Art,Afternoon,1,74.9518,,Art,Evening,1,61.006,,Art,Morning,2,69.43,,Art,Afternoon,2,59.7344,,Art,Evening,2,71.5754,,Art,Morning,3,58.516,,Art,Afternoon,3,57.2056,,Art,Evening,3,68.8606,,Art,Morning,4,70.67019,,Art,Afternoon,4,78.71741,,Art,Evening,4,75.7213,,Front,Morning,1,83.438,,Front,Afternoon,1,76.0268,,Front,Evening,1,63.2836,,Front,Morning,2,76.5488,,Front,Afternoon,2,65.696,,Front,Evening,2,76.5252,,Front,Morning,3,61.719,,Front,Afternoon,3,75.3702,,Front,Evening,3,74.31519,,Front,Morning,4,70.565,,Front,Afternoon,4,64.3334,,Front,Evening,4,73.36222,,Sports,Morning,1,65.4858,,Sports,Afternoon,1,66.538,,Sports,Evening,1,71.5246,,Sports,Morning,2,61.719,,Sports,Afternoon,2,75.3702,,Sports,Evening,2,71.26,,Sports,Morning,3,77.67074,,Sports,Afternoon,3,63.132,,Sports,Evening,3,76.09534,,Sports,Morning,4,66.256,,Sports,Afternoon,4,63.958,,Sports,Evening,4,70.08321
Art,Morning,Tue,59.5804,,Art,Afternoon,1,74.2352,,Art,Evening,1,60.104,,Art,Morning,2,67.9396,,Art,Afternoon,2,60.2394,,Art,Evening,2,71.3672,,Art,Morning,3,61.818,,Art,Afternoon,3,55.3312,,Art,Evening,3,62.366,,Art,Morning,4,76.40473,,Art,Afternoon,4,79.02909,,Art,Evening,4,74.06345,,Front,Morning,1,82.736,,Front,Afternoon,1,71.779,,Front,Evening,1,58.5084,,Front,Morning,2,72.4432,,Front,Afternoon,2,65.108,,Front,Evening,2,77.1944,,Front,Morning,3,58.5902,,Front,Afternoon,3,72.2324,,Front,Evening,3,74.63547,,Front,Morning,4,71.80722,,Front,Afternoon,4,65.43556,,Front,Evening,4,74.02755,,Sports,Morning,1,64.502,,Sports,Afternoon,1,67.164,,Sports,Evening,1,75.2586,,Sports,Morning,2,58.5902,,Sports,Afternoon,2,72.2324,,Sports,Evening,2,70.628,,Sports,Morning,3,75.94345,,Sports,Afternoon,3,64.918,,Sports,Evening,3,80.79517,,Sports,Morning,4,64.152,,Sports,Afternoon,4,61.57,,Sports,Evening,4,73.20855
Art,Morning,Tue,58.3888,,Art,Afternoon,1,76.6696,,Art,Evening,1,55.724,,Art,Morning,2,66.0258,,Art,Afternoon,2,65.106,,Art,Evening,2,72.9868,,Art,Morning,3,61.96,,Art,Afternoon,3,56.4882,,Art,Evening,3,58.9408,,Art,Morning,4,73.90273,,Art,Afternoon,4,80.03509,,Art,Evening,4,69.72436,,Front,Morning,1,82.91,,Front,Afternoon,1,75.5938,,Front,Evening,1,62.2274,,Front,Morning,2,73.2036,,Front,Afternoon,2,65.762,,Front,Evening,2,78.0792,,Front,Morning,3,64.6988,,Front,Afternoon,3,75.1422,,Front,Evening,3,73.9634,,Front,Morning,4,71.61755,,Front,Afternoon,4,64.17755,,Front,Evening,4,71.97019,,Sports,Morning,1,64.0944,,Sports,Afternoon,1,66.384,,Sports,Evening,1,70.7404,,Sports,Morning,2,64.6988,,Sports,Afternoon,2,75.1422,,Sports,Evening,2,71.22,,Sports,Morning,3,73.05764,,Sports,Afternoon,3,66.366,,Sports,Evening,3,78.75776,,Sports,Morning,4,61.296,,Sports,Afternoon,4,59.284,,Sports,Evening,4,71.57455
Art,Morning,Tue,60.4704,,Art,Afternoon,1,77.9708,,Art,Evening,1,60.552,,Art,Morning,2,65.7364,,Art,Afternoon,2,64.779,,Art,Evening,2,70.752,,Art,Morning,3,60.506,,Art,Afternoon,3,54.1868,,Art,Evening,3,62.414,,Art,Morning,4,70.43964,,Art,Afternoon,4,80.20327,,Art,Evening,4,57.74527,,Front,Morning,1,83.84,,Front,Afternoon,1,73.2164,,Front,Evening,1,60.4202,,Front,Morning,2,68.8756,,Front,Afternoon,2,66.006,,Front,Evening,2,81.4886,,Front,Morning,3,62.6002,,Front,Afternoon,3,70.827,,Front,Evening,3,73.94755,,Front,Morning,4,69.68148,,Front,Afternoon,4,65.79472,,Front,Evening,4,71.02849,,Sports,Morning,1,62.1966,,Sports,Afternoon,1,67.35,,Sports,Evening,1,71.3228,,Sports,Morning,2,62.6002,,Sports,Afternoon,2,70.827,,Sports,Evening,2,71.258,,Sports,Morning,3,79.08036,,Sports,Afternoon,3,70.198,,Sports,Evening,3,76.75483,,Sports,Morning,4,61.206,,Sports,Afternoon,4,58.106,,Sports,Evening,4,67.08709
Art,Morning,Tue,63.3456,,Art,Afternoon,1,77.5458,,Art,Evening,1,57.266,,Art,Morning,2,68.3904,,Art,Afternoon,2,59.586,,Art,Evening,2,74.26,,Art,Morning,3,58.56,,Art,Afternoon,3,54.1136,,Art,Evening,3,61.2928,,Art,Morning,4,72.25345,,Art,Afternoon,4,77.62945,,Art,Evening,4,55.448,,Front,Morning,1,82.496,,Front,Afternoon,1,69.002,,Front,Evening,1,58.7164,,Front,Morning,2,69.6262,,Front,Afternoon,2,65.83,,Front,Evening,2,75.6452,,Front,Morning,3,66.8832,,Front,Afternoon,3,70.0194,,Front,Evening,3,74.28434,,Front,Morning,4,69.81852,,Front,Afternoon,4,64.72963,,Front,Evening,4,69.25204,,Sports,Morning,1,62.0436,,Sports,Afternoon,1,68.554,,Sports,Evening,1,75.839,,Sports,Morning,2,66.8832,,Sports,Afternoon,2,70.0194,,Sports,Evening,2,72.782,,Sports,Morning,3,78.81636,,Sports,Afternoon,3,85.164,,Sports,Evening,3,77.85103,,Sports,Morning,4,58.5877551,,Sports,Afternoon,4,57.33,,Sports,Evening,4,72.33564
Art,Morning,Tue,58.4654,,Art,Afternoon,1,78.9464,,Art,Evening,1,60.098,,Art,Morning,2,67.62,,Art,Afternoon,2,56.8776,,Art,Evening,2,69.841,,Art,Morning,3,57.338,,Art,Afternoon,3,57.3842,,Art,Evening,3,57.4212,,Art,Morning,4,75.55236,,Art,Afternoon,4,78.19509,,Art,Evening,4,52.95636,,Front,Morning,1,83.292,,Front,Afternoon,1,70.2472,,Front,Evening,1,64.5932,,Front,Morning,2,66.332,,Front,Afternoon,2,68.27,,Front,Evening,2,77.1284,,Front,Morning,3,64.774,,Front,Afternoon,3,72.2186,,Front,Evening,3,71.55358,,Front,Morning,4,70.52019,,Front,Afternoon,4,68.05887,,Front,Evening,4,70.14038,,Sports,Morning,1,65.7188,,Sports,Afternoon,1,66.342,,Sports,Evening,1,71.8334,,Sports,Morning,2,64.774,,Sports,Afternoon,2,72.2186,,Sports,Evening,2,71.816,,Sports,Morning,3,77.01764,,Sports,Afternoon,3,82.762,,Sports,Evening,3,79.07897,,Sports,Morning,4,58.39019608,,Sports,Afternoon,4,58.856,,Sports,Evening,4,68.99564
Art,Morning,Tue,56.9712,,Art,Afternoon,1,79.5464,,Art,Evening,1,62.734,,Art,Morning,2,67.0296,,Art,Afternoon,2,56.8638,,Art,Evening,2,73.3386,,Art,Morning,3,60.244,,Art,Afternoon,3,59.6356,,Art,Evening,3,62.848,,Art,Morning,4,76.89218,,Art,Afternoon,4,76.58818,,Art,Evening,4,50.216,,Front,Morning,1,82.03,,Front,Afternoon,1,66.911,,Front,Evening,1,59.122,,Front,Morning,2,67.7438,,Front,Afternoon,2,65.98,,Front,Evening,2,73.7572,,Front,Morning,3,66.9216,,Front,Afternoon,3,69.7742,,Front,Evening,3,71.38189,,Front,Morning,4,68.91094,,Front,Afternoon,4,64.85259,,Front,Evening,4,68.71148,,Sports,Morning,1,66.4754,,Sports,Afternoon,1,65.938,,Sports,Evening,1,67.8114,,Sports,Morning,2,66.9216,,Sports,Afternoon,2,69.7742,,Sports,Evening,2,71.928,,Sports,Morning,3,75.44909,,Sports,Afternoon,3,75.404,,Sports,Evening,3,80.56069,,Sports,Morning,4,69.244,,Sports,Afternoon,4,57.144,,Sports,Evening,4,68.08745
Art,Morning,Tue,56.6156,,Art,Afternoon,1,78.7704,,Art,Evening,1,63.362,,Art,Morning,2,65.1638,,Art,Afternoon,2,56.625,,Art,Evening,2,75.1152,,Art,Morning,3,60.818,,Art,Afternoon,3,59.8244,,Art,Evening,3,60.3604,,Art,Morning,4,73.84836,,Art,Afternoon,4,72.08945,,Art,Evening,4,47.65564,,Front,Morning,1,84.03,,Front,Afternoon,1,71.4408,,Front,Evening,1,63.9224,,Front,Morning,2,69.7656,,Front,Afternoon,2,68.75,,Front,Evening,2,76.4376,,Front,Morning,3,70.4538,,Front,Afternoon,3,69.9178,,Front,Evening,3,72.90358,,Front,Morning,4,70.57926,,Front,Afternoon,4,66.60811,,Front,Evening,4,69.09906,,Sports,Morning,1,65.4454,,Sports,Afternoon,1,66.398,,Sports,Evening,1,67.3642,,Sports,Morning,2,70.4538,,Sports,Afternoon,2,69.9178,,Sports,Evening,2,71.72,,Sports,Morning,3,72.80745,,Sports,Afternoon,3,64.886,,Sports,Evening,3,78.67103,,Sports,Morning,4,65.476,,Sports,Afternoon,4,58.686,,Sports,Evening,4,68.85455
Art,Morning,Tue,52.4654,,Art,Afternoon,1,79.5488,,Art,Evening,1,64.51,,Art,Morning,2,67.4312,,Art,Afternoon,2,59.4656,,Art,Evening,2,73.9064,,Art,Morning,3,60.432,,Art,Afternoon,3,65.391,,Art,Evening,3,54.0934,,Art,Morning,4,67.10167,,Art,Afternoon,4,75.57019,,Art,Evening,4,54.31833,,Front,Morning,1,82.96,,Front,Afternoon,1,68.698,,Front,Evening,1,62.3252,,Front,Morning,2,70.0872,,Front,Afternoon,2,67.788,,Front,Evening,2,78.1788,,Front,Morning,3,69.0034,,Front,Afternoon,3,70.007,,Front,Evening,3,71.97887,,Front,Morning,4,65.69296,,Front,Afternoon,4,65.31094,,Front,Evening,4,66.41815,,Sports,Morning,1,56.0206,,Sports,Afternoon,1,66.168,,Sports,Evening,1,70.9306,,Sports,Morning,2,69.0034,,Sports,Afternoon,2,70.007,,Sports,Evening,2,73.04,,Sports,Morning,3,73.16909,,Sports,Afternoon,3,63.96,,Sports,Evening,3,76.07172,,Sports,Morning,4,60.208,,Sports,Afternoon,4,56.912,,Sports,Evening,4,71.89564
Art,Morning,Tue,56.5834,,Art,Afternoon,1,76.8286,,Art,Evening,1,62.84,,Art,Morning,2,66.645,,Art,Afternoon,2,58.4312,,Art,Evening,2,75.2656,,Art,Morning,3,55.784,,Art,Afternoon,3,59.9068,,Art,Evening,3,56.1214,,Art,Morning,4,68.62127,,Art,Afternoon,4,74.422,,Art,Evening,4,51.31382,,Front,Morning,1,82.308,,Front,Afternoon,1,68.4034,,Front,Evening,1,58.0108,,Front,Morning,2,73.4282,,Front,Afternoon,2,69.146,,Front,Evening,2,82.0956,,Front,Morning,3,67.4712,,Front,Afternoon,3,72.4168,,Front,Evening,3,70.83094,,Front,Morning,4,66.48698,,Front,Afternoon,4,62.2863,,Front,Evening,4,68.40509,,Sports,Morning,1,54.093,,Sports,Afternoon,1,67.006,,Sports,Evening,1,72.4852,,Sports,Morning,2,67.4712,,Sports,Afternoon,2,72.4168,,Sports,Evening,2,72.886,,Sports,Morning,3,74.50148,,Sports,Afternoon,3,63.126,,Sports,Evening,3,80.05534,,Sports,Morning,4,64.87,,Sports,Afternoon,4,57.264,,Sports,Evening,4,72.68218
Art,Morning,Tue,57.2952,,Art,Afternoon,1,73.1556,,Art,Evening,1,61.764,,Art,Morning,2,65.872,,Art,Afternoon,2,62.4528,,Art,Evening,2,76.6286,,Art,Morning,3,53.702,,Art,Afternoon,3,60.5086,,Art,Evening,3,65.6864,,Art,Morning,4,70.05382,,Art,Afternoon,4,77.32382,,Art,Evening,4,49.51909,,Front,Morning,1,82.968,,Front,Afternoon,1,74.672,,Front,Evening,1,62.0046,,Front,Morning,2,70.18,,Front,Afternoon,2,65.922,,Front,Evening,2,78.5048,,Front,Morning,3,69.19,,Front,Afternoon,3,70.078,,Front,Evening,3,72.26302,,Front,Morning,4,67.68185,,Front,Afternoon,4,62.72453,,Front,Evening,4,68.34019,,Sports,Morning,1,61.4792,,Sports,Afternoon,1,66.432,,Sports,Evening,1,69.7406,,Sports,Morning,2,69.19,,Sports,Afternoon,2,70.078,,Sports,Evening,2,70.478,,Sports,Morning,3,73.224,,Sports,Afternoon,3,64.508,,Sports,Evening,3,74.67983,,Sports,Morning,4,55.472,,Sports,Afternoon,4,56.336,,Sports,Evening,4,70.29582
Art,Morning,Tue,52.5946,,Art,Afternoon,1,75.471,,Art,Evening,1,63.172,,Art,Morning,2,65.1302,,Art,Afternoon,2,67.3364,,Art,Evening,2,74.7776,,Art,Morning,3,53.692,,Art,Afternoon,3,61.697,,Art,Evening,3,68.564,,Art,Morning,4,68.21727,,Art,Afternoon,4,76.07291,,Art,Evening,4,51.572,,Front,Morning,1,82.712,,Front,Afternoon,1,65.8894,,Front,Evening,1,62.9464,,Front,Morning,2,72.3418,,Front,Afternoon,2,69.008,,Front,Evening,2,81.1654,,Front,Morning,3,68.2036,,Front,Afternoon,3,72.738,,Front,Evening,3,71.6783,,Front,Morning,4,71.70926,,Front,Afternoon,4,60.42321,,Front,Evening,4,69.56717,,Sports,Morning,1,65.852,,Sports,Afternoon,1,67.836,,Sports,Evening,1,70.7012,,Sports,Morning,2,68.2036,,Sports,Afternoon,2,72.738,,Sports,Evening,2,69.922,,Sports,Morning,3,79.69327,,Sports,Afternoon,3,60.802,,Sports,Evening,3,78.73448,,Sports,Morning,4,55.848,,Sports,Afternoon,4,62.562,,Sports,Evening,4,69.67418
Art,Morning,Tue,55.9606,,Art,Afternoon,1,70.9478,,Art,Evening,1,61.688,,Art,Morning,2,65.8638,,Art,Afternoon,2,69.1032,,Art,Evening,2,77.9132,,Art,Morning,3,58.376,,Art,Afternoon,3,60.5708,,Art,Evening,3,49.4634,,Art,Morning,4,72.17909,,Art,Afternoon,4,76.82709,,Art,Evening,4,57.35673,,Front,Morning,1,82.248,,Front,Afternoon,1,72.895,,Front,Evening,1,61.441,,Front,Morning,2,72.3228,,Front,Afternoon,2,67.37,,Front,Evening,2,79.4842,,Front,Morning,3,69.5986,,Front,Afternoon,3,71.1248,,Front,Evening,3,68.70333,,Front,Morning,4,68.78849,,Front,Afternoon,4,59.92426,,Front,Evening,4,70.80315,,Sports,Morning,1,65.9904,,Sports,Afternoon,1,67.168,,Sports,Evening,1,75.0174,,Sports,Morning,2,69.5986,,Sports,Afternoon,2,71.1248,,Sports,Evening,2,71.538,,Sports,Morning,3,76.94709,,Sports,Afternoon,3,62.12,,Sports,Evening,3,77.69379,,Sports,Morning,4,64.01428571,,Sports,Afternoon,4,57.382,,Sports,Evening,4,66.45345
Art,Morning,Tue,61.2568,,Art,Afternoon,1,72.1988,,Art,Evening,1,60.394,,Art,Morning,2,65.4384,,Art,Afternoon,2,64.82,,Art,Evening,2,73.707,,Art,Morning,3,63.81,,Art,Afternoon,3,59.3344,,Art,Evening,3,55.5262,,Art,Morning,4,68.832,,Art,Afternoon,4,76.97145,,Art,Evening,4,50.22655,,Front,Morning,1,82.656,,Front,Afternoon,1,62.5116,,Front,Evening,1,60.013,,Front,Morning,2,70.42,,Front,Afternoon,2,68.85,,Front,Evening,2,81.5284,,Front,Morning,3,67.2124,,Front,Afternoon,3,73.7276,,Front,Evening,3,66.89943,,Front,Morning,4,68.27222,,Front,Afternoon,4,63.57887,,Front,Evening,4,68.8434,,Sports,Morning,1,65.8016,,Sports,Afternoon,1,66.196,,Sports,Evening,1,73.8452,,Sports,Morning,2,67.2124,,Sports,Afternoon,2,73.7276,,Sports,Evening,2,69.182,,Sports,Morning,3,76.22509,,Sports,Afternoon,3,62.474,,Sports,Evening,3,76.12672,,Sports,Morning,4,63.58039216,,Sports,Afternoon,4,59.76,,Sports,Evening,4,70.57891
Art,Morning,Tue,59.662,,Art,Afternoon,1,73.162,,Art,Evening,1,60.464,,Art,Morning,2,64.68,,Art,Afternoon,2,57.3722,,Art,Evening,2,75.9706,,Art,Morning,3,58.54,,Art,Afternoon,3,59.2842,,Art,Evening,3,49.8424,,Art,Morning,4,71.27073,,Art,Afternoon,4,75.08418,,Art,Evening,4,53.68073,,Front,Morning,1,83.028,,Front,Afternoon,1,68.9076,,Front,Evening,1,64.1058,,Front,Morning,2,68.2618,,Front,Afternoon,2,73.794,,Front,Evening,2,79.575,,Front,Morning,3,65.8888,,Front,Afternoon,3,70.9888,,Front,Evening,3,66.25623,,Front,Morning,4,65.62796,,Front,Afternoon,4,62.68926,,Front,Evening,4,69.05796,,Sports,Morning,1,64.862,,Sports,Afternoon,1,65.962,,Sports,Evening,1,76.467,,Sports,Morning,2,65.8888,,Sports,Afternoon,2,70.9888,,Sports,Evening,2,71.908,,Sports,Morning,3,73.89745,,Sports,Afternoon,3,58.434,,Sports,Evening,3,82.02672,,Sports,Morning,4,67.092,,Sports,Afternoon,4,55.886,,Sports,Evening,4,70.332
Art,Morning,Tue,63.8572,,Art,Afternoon,1,72.9946,,Art,Evening,1,63.242,,Art,Morning,2,69.1926,,Art,Afternoon,2,62.3912,,Art,Evening,2,75.929,,Art,Morning,3,59.052,,Art,Afternoon,3,63.6382,,Art,Evening,3,55.998,,Art,Morning,4,67.4487,,Art,Afternoon,4,72.95056,,Art,Evening,4,47.93278,,Front,Morning,1,84.012,,Front,Afternoon,1,67.8624,,Front,Evening,1,61.0804,,Front,Morning,2,70.9172,,Front,Afternoon,2,70.37,,Front,Evening,2,82.2438,,Front,Morning,3,67.2784,,Front,Afternoon,3,68.5572,,Front,Evening,3,64.11491,,Front,Morning,4,68.05623,,Front,Afternoon,4,64.30208,,Front,Evening,4,70.89302,,Sports,Morning,1,63.4604,,Sports,Afternoon,1,66.728,,Sports,Evening,1,69.3118,,Sports,Morning,2,67.2784,,Sports,Afternoon,2,68.5572,,Sports,Evening,2,76.094,,Sports,Morning,3,77.75109,,Sports,Afternoon,3,58.952,,Sports,Evening,3,78.64086,,Sports,Morning,4,68.632,,Sports,Afternoon,4,56.42,,Sports,Evening,4,70.29836
Art,Morning,Tue,65.3154,,Art,Afternoon,1,76.7298,,Art,Evening,1,59.388,,Art,Morning,2,68.9352,,Art,Afternoon,2,58.291,,Art,Evening,2,76.7352,,Art,Morning,3,60.816,,Art,Afternoon,3,62.4518,,Art,Evening,3,59.5926,,Art,Morning,4,72.49673,,Art,Afternoon,4,75.48036,,Art,Evening,4,48.404,,Front,Morning,1,82.124,,Front,Afternoon,1,64.4138,,Front,Evening,1,65.005,,Front,Morning,2,72.1546,,Front,Afternoon,2,69.662,,Front,Evening,2,80.2476,,Front,Morning,3,66.3664,,Front,Afternoon,3,74.708,,Front,Evening,3,62.36415,,Front,Morning,4,70.13037,,Front,Afternoon,4,63.19491,,Front,Evening,4,65.27704,,Sports,Morning,1,66.0304,,Sports,Afternoon,1,67.03,,Sports,Evening,1,73.2872,,Sports,Morning,2,66.3664,,Sports,Afternoon,2,74.708,,Sports,Evening,2,71.182,,Sports,Morning,3,77.31,,Sports,Afternoon,3,61.516,,Sports,Evening,3,77.19603,,Sports,Morning,4,68.718,,Sports,Afternoon,4,55.47,,Sports,Evening,4,69.57964
Art,Morning,Tue,59.1712,,Art,Afternoon,1,75.9294,,Art,Evening,1,58.282,,Art,Morning,2,65.3908,,Art,Afternoon,2,57.1326,,Art,Evening,2,76.069,,Art,Morning,3,58.07,,Art,Afternoon,3,53.391,,Art,Evening,3,62.8794,,Art,Morning,4,72.854,,Art,Afternoon,4,72.27618,,Art,Evening,4,50.48491,,Front,Morning,1,84.144,,Front,Afternoon,1,67.685,,Front,Evening,1,62.6004,,Front,Morning,2,74.2532,,Front,Afternoon,2,74.31,,Front,Evening,2,81.9526,,Front,Morning,3,66.005,,Front,Afternoon,3,70.1896,,Front,Evening,3,65.94925,,Front,Morning,4,70.95611,,Front,Afternoon,4,65.83426,,Front,Evening,4,72.87321,,Sports,Morning,1,66.7842,,Sports,Afternoon,1,68.224,,Sports,Evening,1,71.1184,,Sports,Morning,2,66.005,,Sports,Afternoon,2,70.1896,,Sports,Evening,2,71.658,,Sports,Morning,3,71.82345,,Sports,Afternoon,3,60.812,,Sports,Evening,3,76.5381,,Sports,Morning,4,66.064,,Sports,Afternoon,4,56.81,,Sports,Evening,4,70.32618
Art,Morning,Tue,65.7686,,Art,Afternoon,1,77.0032,,Art,Evening,1,61.382,,Art,Morning,2,65.0068,,Art,Afternoon,2,57.2064,,Art,Evening,2,73.549,,Art,Morning,3,55.118,,Art,Afternoon,3,58.99,,Art,Evening,3,62.2532,,Art,Morning,4,72.90691,,Art,Afternoon,4,73.53,,Art,Evening,4,48.706,,Front,Morning,1,82.316,,Front,Afternoon,1,58.9696,,Front,Evening,1,57.6664,,Front,Morning,2,74.3386,,Front,Afternoon,2,69.866,,Front,Evening,2,78.2178,,Front,Morning,3,64.5108,,Front,Afternoon,3,74.9688,,Front,Evening,3,65.24415,,Front,Morning,4,72.67755,,Front,Afternoon,4,62.4534,,Front,Evening,4,68.52222,,Sports,Morning,1,63.4452,,Sports,Afternoon,1,75.022,,Sports,Evening,1,69.8328,,Sports,Morning,2,64.5108,,Sports,Afternoon,2,74.9688,,Sports,Evening,2,70.474,,Sports,Morning,3,72.33618,,Sports,Afternoon,3,59.422,,Sports,Evening,3,75.25379,,Sports,Morning,4,60.334,,Sports,Afternoon,4,55.276,,Sports,Evening,4,67.89455
Art,Morning,Tue,60.8834,,Art,Afternoon,1,77.3448,,Art,Evening,1,59.118,,Art,Morning,2,66.3982,,Art,Afternoon,2,58.6852,,Art,Evening,2,74.4886,,Art,Morning,3,51.974,,Art,Afternoon,3,68.5056,,Art,Evening,3,66.799,,Art,Morning,4,71.77582,,Art,Afternoon,4,75.59927,,Art,Evening,4,50.566,,Front,Morning,1,81.79,,Front,Afternoon,1,69.4386,,Front,Evening,1,60.7778,,Front,Morning,2,72.8142,,Front,Afternoon,2,66.432,,Front,Evening,2,80.8748,,Front,Morning,3,65.367,,Front,Afternoon,3,73.264,,Front,Evening,3,65.77528,,Front,Morning,4,71.17611,,Front,Afternoon,4,63.67852,,Front,Evening,4,68.90189,,Sports,Morning,1,68.1664,,Sports,Afternoon,1,68.02,,Sports,Evening,1,70.744,,Sports,Morning,2,65.367,,Sports,Afternoon,2,73.264,,Sports,Evening,2,68.846,,Sports,Morning,3,68.61685,,Sports,Afternoon,3,59.982,,Sports,Evening,3,79.57086,,Sports,Morning,4,58.512,,Sports,Afternoon,4,57.958,,Sports,Evening,4,72.97236
Art,Morning,Tue,55.8686,,Art,Afternoon,1,77.5718,,Art,Evening,1,58.86,,Art,Morning,2,67.1574,,Art,Afternoon,2,63.3468,,Art,Evening,2,73.8904,,Art,Morning,3,51.39,,Art,Afternoon,3,59.8188,,Art,Evening,3,59.1404,,Art,Morning,4,70.37255,,Art,Afternoon,4,76.21582,,Art,Evening,4,46.91364,,Front,Morning,1,83.824,,Front,Afternoon,1,67.9564,,Front,Evening,1,65.2372,,Front,Morning,2,73.4398,,Front,Afternoon,2,66.854,,Front,Evening,2,80.0348,,Front,Morning,3,65.0524,,Front,Afternoon,3,69.84,,Front,Evening,3,67.77094,,Front,Morning,4,70.70037,,Front,Afternoon,4,62.0717,,Front,Evening,4,70.5063,,Sports,Morning,1,61.0098,,Sports,Afternoon,1,66.428,,Sports,Evening,1,72.3038,,Sports,Morning,2,65.0524,,Sports,Afternoon,2,69.84,,Sports,Evening,2,70.842,,Sports,Morning,3,65.25927,,Sports,Afternoon,3,63.328,,Sports,Evening,3,77.42276,,Sports,Morning,4,56.58979592,,Sports,Afternoon,4,56.848,,Sports,Evening,4,73.22745
Art,Morning,Tue,58.9636,,Art,Afternoon,1,76.6434,,Art,Evening,1,61.926,,Art,Morning,2,64.4362,,Art,Afternoon,2,66.0816,,Art,Evening,2,74.8308,,Art,Morning,3,52.824,,Art,Afternoon,3,59.2376,,Art,Evening,3,58.3554,,Art,Morning,4,72.19073,,Art,Afternoon,4,74.33618,,Art,Evening,4,47.24109,,Front,Morning,1,83.86,,Front,Afternoon,1,75.1018,,Front,Evening,1,68.0884,,Front,Morning,2,74.9602,,Front,Afternoon,2,70.07,,Front,Evening,2,75.9914,,Front,Morning,3,63.6906,,Front,Afternoon,3,72.2474,,Front,Evening,3,64.77642,,Front,Morning,4,70.5387,,Front,Afternoon,4,63.78585,,Front,Evening,4,65.99679,,Sports,Morning,1,61.677,,Sports,Afternoon,1,66.432,,Sports,Evening,1,75.7382,,Sports,Morning,2,63.6906,,Sports,Afternoon,2,72.2474,,Sports,Evening,2,71.966,,Sports,Morning,3,65.62345,,Sports,Afternoon,3,61.18,,Sports,Evening,3,78.03069,,Sports,Morning,4,56.37647059,,Sports,Afternoon,4,58.04,,Sports,Evening,4,78.34455
Art,Morning,Tue,58.4996,,Art,Afternoon,1,77.897,,Art,Evening,1,63.88,,Art,Morning,2,66.3498,,Art,Afternoon,2,62.6484,,Art,Evening,2,75.0022,,Art,Morning,3,52.31,,Art,Afternoon,3,57.946,,Art,Evening,3,66.2382,,Art,Morning,4,69.48327,,Art,Afternoon,4,77.32982,,Art,Evening,4,53.28455,,Front,Morning,1,85.278,,Front,Afternoon,1,75.8564,,Front,Evening,1,62.074,,Front,Morning,2,71.016,,Front,Afternoon,2,68.768,,Front,Evening,2,78.2426,,Front,Morning,3,65.996,,Front,Afternoon,3,71.8742,,Front,Evening,3,65.42585,,Front,Morning,4,71.18396,,Front,Afternoon,4,63.89574,,Front,Evening,4,73.0387,,Sports,Morning,1,54.9248,,Sports,Afternoon,1,66.494,,Sports,Evening,1,70.0152,,Sports,Morning,2,65.996,,Sports,Afternoon,2,71.8742,,Sports,Evening,2,70.476,,Sports,Morning,3,69.58927,,Sports,Afternoon,3,63.098,,Sports,Evening,3,77.11069,,Sports,Morning,4,55.978,,Sports,Afternoon,4,58.122,,Sports,Evening,4,70.71127
